Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN05_9600_CEI026", 13.8, 1,    7821.12,   -0.5,   0.98164, 2,    7821.12, -120.5,   0.98164, 3,    7821.12,  119.5,   0.98164
"SCN_CN05_9603_CEI026", 13.8, 1,     7821.1,   -0.5,   0.98163, 2,     7821.1, -120.5,   0.98163, 3,     7821.1,  119.5,   0.98163
"SCN_CN05_9604_CEI026", 13.8, 1,    7821.07,   -0.5,   0.98163, 2,    7821.07, -120.5,   0.98163, 3,    7821.07,  119.5,   0.98163
"SCN_CN05_9605_CEI026", 13.8, 1,    7821.05,   -0.5,   0.98163, 2,    7821.05, -120.5,   0.98163, 3,    7821.05,  119.5,   0.98163
"SCN_CN05_9606_CEI026", 13.8, 1,    7821.02,   -0.5,   0.98162, 2,    7821.02, -120.5,   0.98162, 3,    7821.02,  119.5,   0.98162
"SCN_CN05_9607_CEI026", 13.8, 1,    7820.99,   -0.5,   0.98162, 2,    7820.99, -120.5,   0.98162, 3,    7820.99,  119.5,   0.98162
"SCN_CN05_9610_CEI026", 13.8, 1,    7820.97,   -0.5,   0.98162, 2,    7820.97, -120.5,   0.98162, 3,    7820.97,  119.5,   0.98162
"SCN_CN05_9611_CEI026", 13.8, 1,    7820.94,   -0.5,   0.98161, 2,    7820.94, -120.5,   0.98161, 3,    7820.94,  119.5,   0.98161
"SCN_CN05_9612_CEI026", 13.8, 1,    7820.94,   -0.5,   0.98161, 2,    7820.94, -120.5,   0.98161, 3,    7820.94,  119.5,   0.98161
"SCN_CN05_9577_CEI026", 13.8, 1,    7820.96,   -0.5,   0.98162, 2,    7820.96, -120.5,   0.98162, 3,    7820.96,  119.5,   0.98162
"SCN_CN05_9576_CEI026", 13.8, 1,    7820.92,   -0.5,   0.98161, 2,    7820.92, -120.5,   0.98161, 3,    7820.92,  119.5,   0.98161
"SCN_CN05_9575_CEI026", 13.8, 1,    7820.87,   -0.5,   0.98161, 2,    7820.87, -120.5,   0.98161, 3,    7820.87,  119.5,   0.98161
"SCN_CN05_9571_CEI026", 13.8, 1,    7820.83,   -0.5,    0.9816, 2,    7820.83, -120.5,    0.9816, 3,    7820.83,  119.5,    0.9816
"SCN_CN05_9570_CEI026", 13.8, 1,    7820.78,   -0.5,   0.98159, 2,    7820.78, -120.5,   0.98159, 3,    7820.78,  119.5,   0.98159
"SCN_CN05_9569_CEI026", 13.8, 1,    7820.76,   -0.5,   0.98159, 2,    7820.76, -120.5,   0.98159, 3,    7820.76,  119.5,   0.98159
