Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SNW_NW11_9093_BSBRJ015_ATV", 13.8, 1,    7954.96,   -0.1,   0.99843, 2,    7954.96, -120.1,   0.99843, 3,    7954.96,  119.9,   0.99843
"SNW_NW11_9095_BSBRJ015_ATV", 13.8, 1,    7954.96,   -0.1,   0.99843, 2,    7954.96, -120.1,   0.99843, 3,    7954.96,  119.9,   0.99843
"SNW_NW11_9091_BSBRJ015_ATV", 13.8, 1,    7954.96,   -0.1,   0.99843, 2,    7954.96, -120.1,   0.99843, 3,    7954.96,  119.9,   0.99843
"SNW_NW11_9089_BSBRJ015_ATV", 13.8, 1,    7954.96,   -0.1,   0.99843, 2,    7954.96, -120.1,   0.99843, 3,    7954.96,  119.9,   0.99843
"SNW_NW11_9086_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9088_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9023_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9026_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9029_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9036_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9039_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9043_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9311_BSB007", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9310_BSB007", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9094_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9096_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
