Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_9115_CEI109", 13.8, 1,    7099.07,   -0.8,   0.89101, 2,    7099.06, -120.8,   0.89101, 3,    7099.07,  119.2,   0.89101
"SCN_CN15_9116_CEI109", 13.8, 1,    7099.02,   -0.8,     0.891, 2,       7099, -120.8,     0.891, 3,    7099.01,  119.2,     0.891
"SCN_CN15_9010_CEI120", 13.8, 1,    7153.24,   -0.7,   0.89781, 2,    7153.23, -120.7,   0.89781, 3,    7153.24,  119.3,   0.89781
"SCN_CN15_9011_CEI120", 13.8, 1,    7154.79,   -0.7,     0.898, 2,    7154.77, -120.7,     0.898, 3,    7154.78,  119.3,     0.898
"SCN_CN15_9045_CEI130_ATV", 13.8, 1,     7299.9,   -0.9,   0.91622, 2,    7299.89, -120.9,   0.91622, 3,     7299.9,  119.1,   0.91622
"SCN_CN15_9044_CEI130_ATV", 13.8, 1,    7299.88,   -0.9,   0.91622, 2,    7299.87, -120.9,   0.91621, 3,    7299.88,  119.1,   0.91621
"SCN_CN15_9043_CEI130_ATV", 13.8, 1,    7299.73,   -0.9,    0.9162, 2,    7299.72, -120.9,   0.91619, 3,    7299.73,  119.1,    0.9162
"SCN_CN15_9014_CEI69B", 13.8, 1,    7547.49,   -1.1,   0.94729, 2,    7547.49, -121.1,   0.94729, 3,    7547.49,  118.9,   0.94729
"SCN_CN15_9015_CEI69B", 13.8, 1,    7548.66,   -1.1,   0.94744, 2,    7548.66, -121.1,   0.94744, 3,    7548.66,  118.9,   0.94744
"SCN_CN15_9559_CEI109", 13.8, 1,    7013.15,   -0.6,   0.88023, 2,    7013.13, -120.6,   0.88022, 3,    7013.14,  119.4,   0.88023
"SCN_CN15_9570_CEI109", 13.8, 1,    7013.13,   -0.6,   0.88022, 2,    7013.11, -120.6,   0.88022, 3,    7013.12,  119.4,   0.88022
"SCN_CN15_9558_CEI109", 13.8, 1,    7024.23,   -0.6,   0.88162, 2,    7024.21, -120.6,   0.88162, 3,    7024.22,  119.4,   0.88162
"SCN_CN15_9560_CEI109", 13.8, 1,    7004.98,   -0.6,    0.8792, 2,    7004.97, -120.6,    0.8792, 3,    7004.98,  119.4,    0.8792
"SCN_CN15_9555_CEI109", 13.8, 1,    7036.96,   -0.6,   0.88322, 2,    7036.94, -120.6,   0.88321, 3,    7036.95,  119.4,   0.88321
"SCN_CN15_9552_CEI109", 13.8, 1,    7046.35,   -0.6,   0.88439, 2,    7046.33, -120.6,   0.88439, 3,    7046.34,  119.4,   0.88439
"SCN_CN15_9550_CEI109", 13.8, 1,    7054.55,   -0.6,   0.88542, 2,    7054.53, -120.6,   0.88542, 3,    7054.54,  119.4,   0.88542
"SCN_CN15_9548_CEI109", 13.8, 1,    7062.41,   -0.6,   0.88641, 2,    7062.39, -120.6,   0.88641, 3,     7062.4,  119.4,   0.88641
"SCN_CN15_9017_CEI109", 13.8, 1,    7073.13,   -0.6,   0.88775, 2,    7073.11, -120.6,   0.88775, 3,    7073.12,  119.4,   0.88775
"SCN_CN15_9548_CEI109_S", 13.8, 1,    7062.41,   -0.6,   0.88641, 2,    7062.39, -120.6,   0.88641, 3,     7062.4,  119.4,   0.88641
"SCN_CN15_9016_CEI109", 13.8, 1,    7072.89,   -0.6,   0.88773, 2,    7072.88, -120.6,   0.88772, 3,    7072.89,  119.4,   0.88772
"SCN_CN15_9014_CEI109", 13.8, 1,    7072.56,   -0.6,   0.88768, 2,    7072.55, -120.6,   0.88768, 3,    7072.56,  119.4,   0.88768
"SCN_CN15_9013_CEI109", 13.8, 1,    7072.41,   -0.6,   0.88767, 2,     7072.4, -120.6,   0.88766, 3,    7072.41,  119.4,   0.88766
"SCN_CN15_9012_CEI109", 13.8, 1,    7072.18,   -0.6,   0.88764, 2,    7072.17, -120.6,   0.88763, 3,    7072.18,  119.4,   0.88764
"SCN_CN15_9008_CEI109", 13.8, 1,    7072.01,   -0.6,   0.88761, 2,    7071.99, -120.6,   0.88761, 3,       7072,  119.4,   0.88761
"SCN_CN15_9009_CEI109", 13.8, 1,    7071.91,   -0.6,    0.8876, 2,     7071.9, -120.6,    0.8876, 3,     7071.9,  119.4,    0.8876
"SCN_CN15_9010_CEI109", 13.8, 1,    7071.84,   -0.6,   0.88759, 2,    7071.82, -120.6,   0.88759, 3,    7071.83,  119.4,   0.88759
"SCN_CN15_9011_CEI109", 13.8, 1,    7071.75,   -0.6,   0.88758, 2,    7071.74, -120.6,   0.88758, 3,    7071.75,  119.4,   0.88758
"SCN_CN15_9547_CEI109", 13.8, 1,    7062.26,   -0.6,   0.88639, 2,    7062.25, -120.6,   0.88639, 3,    7062.26,  119.4,   0.88639
"SCN_CN15_9007_CEI109", 13.8, 1,    7071.93,   -0.6,   0.88761, 2,    7071.92, -120.6,    0.8876, 3,    7071.93,  119.4,    0.8876
"SCN_CN15_9006_CEI109", 13.8, 1,    7071.89,   -0.6,    0.8876, 2,    7071.87, -120.6,    0.8876, 3,    7071.88,  119.4,    0.8876
"SCN_CN15_9005_CEI109", 13.8, 1,    7071.83,   -0.6,   0.88759, 2,    7071.82, -120.6,   0.88759, 3,    7071.83,  119.4,   0.88759
"SCN_CN15_9004_CEI109", 13.8, 1,    7071.79,   -0.6,   0.88759, 2,    7071.78, -120.6,   0.88759, 3,    7071.79,  119.4,   0.88759
"SCN_CN15_9002_CEI109", 13.8, 1,    7454.18,   -1.2,   0.93558, 2,    7454.17, -121.2,   0.93558, 3,    7454.17,  118.8,   0.93558
"SCN_CN15_9003_CEI109", 13.8, 1,    7454.18,   -1.2,   0.93558, 2,    7454.17, -121.2,   0.93558, 3,    7454.17,  118.8,   0.93558
"SCN_CN15_9001_CEI109", 13.8, 1,    7454.18,   -1.2,   0.93558, 2,    7454.17, -121.2,   0.93558, 3,    7454.17,  118.8,   0.93558
"SCN_CN15_9122_CEI201_ATV", 13.8, 1,    7454.18,   -1.2,   0.93558, 2,    7454.17, -121.2,   0.93558, 3,    7454.17,  118.8,   0.93558
"SCN_CN15_9241_CEI109", 13.8, 1,     6909.1,   -0.5,   0.86717, 2,    6909.09, -120.5,   0.86717, 3,     6909.1,  119.5,   0.86717
"SCN_CN15_9204_CEI109", 13.8, 1,    6909.12,   -0.5,   0.86717, 2,     6909.1, -120.5,   0.86717, 3,    6909.11,  119.5,   0.86717
